18,verified,82.053
29,verified,75.539
8,verified,65.178
21,verified,81.407
6,verified,79.953
10,fail,129.179
17,fail,192.671
9,verified,76.045
16,verified,64.723
14,verified,64.767
20,fail,253.666
24,verified,113.417
19,verified,62.699
