3
4
3
3
3
4
7
5
3
3
3
3
3
3
3
3
2
5
3
3
3
3
4
4
4
3
3
3
2
3
3
3
3
3
3
3
3
82
114
107
106
66
66
60
60
61
61
61
104
110
112
108
108
119
186
138
114
109
111
106
111
105
105
109
104
