11,verified,6.792
20,fail,5.115
6,verified,5.129
12,verified,5.235
5,verified,5.222
3,verified,7.092
17,fail,3759.087
8,fail,3641.718
14,fail,2689.493
13,verified,4.893
7,verified,8.065
19,fail,4156.026
10,fail,4493.357
18,verified,5.641
9,verified,5.992
16,fail,2656.554
15,verified,4.961
