2,verified,7.008
34,fail,8.03
33,fail,6.884
32,fail,6.02
8,fail,4.821
7,verified,4.916
31,fail,12.915
30,fail,9.851
29,fail,5.87
28,fail,5.563
27,fail,5.198
26,fail,6.414
25,fail,5.078
24,verified,4.779
12,fail,6.459
11,verified,4.914
19,verified,4.894
6,verified,5.482
16,fail,5.5
15,fail,5.259
14,verified,4.969
3,fail,7.194
