5,verified,3.443
18,verified,3.369
46,verified,3.786
58,verified,3.35
37,verified,3.281
12,fail,78.124
11,fail,76.307
10,verified,3.44
28,verified,4.445
49,verified,3.576
54,verified,3.661
16,verified,3.32
