66,verified,130.959
28,verified,149.54
18,verified,66.205
75,verified,126.504
54,verified,95.142
44,fail,190.287
43,fail,186.801
42,fail,224.825
31,verified,65.829
41,fail,285.569
40,verified,65.969
85,verified,123.306
15,verified,123.99
10,verified,123.494
