13
11
7
12
7
7
7
7
7
7
8
9
1605
1513
1512
8
8
9
9
9
9
1549
1572
1556
4050
4021
12
8
8
52382
7771
7631
16197
16470
16155
16251
16532
16560
16446
16503
16703
16573
16517
16461
16333
16473
12
9
9
8
9
14
1396
845
6083
5949
5868
5882
5872
33
25
34
11
120
118
117
208
208
207
207
208
207
207
16330
10281
10172
10595
7934
7897
51600
5605
10
5035
9
240
9
9
9
8
9
8
5782
5725
9575
9249
