18,verified,26.136
8,fail,614.538
19,verified,31.39
14,fail,382.747
13,verified,24.009
7,fail,788.603
6,verified,23.841
16,verified,33.151
17,verified,30.452
9,verified,25.704
3,fail,473.042
15,verified,23.918
2,fail,473.299
1,verified,23.725
