122
120
106
96
95
8
8
8
9
8
8
9
15
3539
3622
3575
14
8
8
9
9
14
8
9
9
8
9
7
7
8
8
14
9
8
8
14
8
8
8
8
9
9
9
9
14
8
12
8
358
12
213
199
198
199
8
9
14
4160
