11,fail,796.296
7,fail,802.172
10,fail,768.247
6,fail,732.547
9,fail,717.688
16,fail,710.746
5,fail,755.83
1,fail,796.939
13,fail,746.29
14,fail,698.242
8,fail,703.032
4,fail,839.703
3,fail,756.987
12,fail,687.992
2,fail,790.895
15,fail,679.666
